UBIGEO,NOM_DPTO,NOM_PROV,NOM_DIST,pct_sin_cobertura,BASE_norm,pct_escuelas_operativas,S1_raw,S1_norm,pct_establecimientos_operativos,S2_raw,S2_norm,calidad_conexion,S3_raw,S3_norm,tiene_dependencia_policial,pct_operativas,S4_raw,S4_norm,IVDC_sectorial,IVDC_v2,quintil_ivdc_v2,IDH,quintil_idh,ingreso_per_capita,esperanza_vida,anios_educacion,IDH_num
040702,AREQUIPA,ISLAY,COCACHACRA,21.21,0.2121,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.613633,4,0.644949,5,1226.330683,78.447196,8.759365,0.644949
150601,LIMA,HUARAL,HUARAL,5.13,0.0513,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.195267,1,0.644705,5,1220.460893,79.928737,9.344739,0.644705
040205,AREQUIPA,CAMANA,NICOLAS DE PIEROLA,58.33,0.5833,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.677879,4,0.644541,5,1126.181107,81.262935,9.278885,0.644541
150806,LIMA,HUAURA,HUAURA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.644332,5,1280.219556,78.612182,8.919818,0.644332
040208,AREQUIPA,CAMANA,SAMUEL PASTOR,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.643816,5,1152.202471,84.712186,8.966373,0.643816
070107,CALLAO,CALLAO,MI PERU,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.64371,5,1241.061299,81.18662,8.896615,0.64371
040201,AREQUIPA,CAMANA,CAMANA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.64348,5,1055.409248,81.322426,10.584932,0.64348
010101,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.642361,5,1259.130244,72.192674,10.018339,0.642361
040104,AREQUIPA,AREQUIPA,CERRO COLORADO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.641177,5,1107.223862,77.240832,10.595705,0.641177
150109,LIMA,LIMA,CIENEGUILLA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.637172,5,1265.041999,77.288096,9.015039,0.637172
040123,AREQUIPA,AREQUIPA,TIABAYA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.636178,5,1124.635848,79.029987,9.90769,0.636178
150728,LIMA,HUAROCHIRI,SANTA EULALIA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.63557,5,1326.612983,71.655525,10.03356,0.63557
180205,MOQUEGUA,GENERAL SANCHEZ CERRO,LA CAPILLA,56.6,0.566,100.0,0.0,0.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.5,0.449923,2,0.635181,5,1228.134548,76.754102,9.208886,0.635181
150201,LIMA,BARRANCA,BARRANCA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.635179,5,1133.777921,80.802441,9.40436,0.635179
110112,ICA,ICA,SUBTANJALLA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.635078,5,1028.528071,79.37212,10.809406,0.635078
120114,JUNIN,HUANCAYO,EL TAMBO,6.67,0.0667,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.66693,4,0.634962,5,1118.012743,73.347394,11.216599,0.634962
080106,CUSCO,CUSCO,SANTIAGO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.634895,5,1084.145557,77.624572,10.276562,0.634895
040302,AREQUIPA,CARAVELI,ACARI,18.92,0.1892,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.690958,4,0.634185,5,1303.788728,81.507995,8.785829,0.634185
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.5,0.384615,2,0.633676,5,998.394523,79.574138,10.959065,0.633676
110102,ICA,ICA,LA TINGUIÑA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.633445,5,1015.741451,80.809116,10.427088,0.633445
040202,AREQUIPA,CAMANA,JOSE MARIA QUIMPER,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,1.0,0.0,100.0,1.0,0.95,0.730769,5,0.633321,5,1115.837714,80.034584,9.296353,0.633321
170101,MADRE DE DIOS,TAMBOPATA,TAMBOPATA,35.29,0.3529,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.638002,4,0.633164,5,1305.419539,72.206411,10.029363,0.633164
150901,LIMA,OYON,OYON,36.3,0.363,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.21325,1,0.632963,5,1214.229806,79.694673,10.434856,0.632963
150205,LIMA,BARRANCA,SUPE PUERTO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.632911,5,1157.274107,81.583767,8.941946,0.632911
150605,LIMA,HUARAL,CHANCAY,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.632899,5,1190.673404,79.852284,8.650574,0.632899
120803,JUNIN,YAULI,HUAY-HUAY,48.28,0.4828,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.220162,1,0.632549,5,1201.233338,77.89143,9.965072,0.632549
190104,PASCO,PASCO,HUAYLLAY,30.55,0.3055,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.629798,4,0.632231,5,1174.79826,71.216659,10.400798,0.632231
120808,JUNIN,YAULI,SANTA ROSA DE SACCO,13.64,0.1364,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.760672,5,0.632146,5,1105.45951,78.727674,9.962928,0.632146
110103,ICA,ICA,LOS AQUIJES,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.25,0.192308,1,0.632137,5,1104.135489,78.11994,9.921443,0.632137
150727,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,1.0,100.0,0.0,0.0,0.15,0.115385,1,0.631753,5,1243.286029,72.226249,9.613796,0.631753
190111,PASCO,PASCO,TINYAHUARCO,3.03,0.0303,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.582167,3,0.630841,5,1020.696304,76.687084,10.615011,0.630841
150204,LIMA,BARRANCA,SUPE,11.54,0.1154,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.198965,1,0.630827,5,1280.487368,79.951646,8.147513,0.630827
110505,ICA,PISCO,PARACAS,10.0,0.1,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.594231,3,0.629218,5,1204.177835,75.99906,9.796859,0.629218
040204,AREQUIPA,CAMANA,MARISCAL CACERES,15.0,0.15,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,1.0,0.0,100.0,1.0,0.95,0.763654,5,0.628491,5,1169.964851,82.784074,8.056065,0.628491
110105,ICA,ICA,PACHACUTEC,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.25,0.192308,1,0.628227,5,1067.30799,79.938282,9.725001,0.628227
040127,AREQUIPA,AREQUIPA,YARABAMBA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,1.0,0.0,100.0,1.0,0.95,0.730769,5,0.627156,5,1053.665111,79.753647,10.203674,0.627156
150202,LIMA,BARRANCA,PARAMONGA,21.43,0.2143,100.0,0.0,0.0,100.0,0.0,0.0,4,1,0.2,0.0,,100.0,1.0,0.3,0.245605,1,0.626869,5,1090.279661,82.180967,8.959174,0.626869
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,8.57,0.0857,66.67,33.33,0.3333,50.0,50.0,0.5,5,0,0.0,1.0,100.0,0.0,0.0,0.208325,0.16437,1,0.626732,5,1104.43945,78.750551,9.132899,0.626732
110111,ICA,ICA,SANTIAGO,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.626104,5,1061.002261,80.48506,9.341716,0.626104
150714,LIMA,HUAROCHIRI,RICARDO PALMA,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.5,0.384615,2,0.625897,5,1209.052082,73.561087,10.299464,0.625897
150810,LIMA,HUAURA,SANTA MARIA,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.5,0.384615,2,0.625654,5,1113.456224,76.866877,9.794028,0.625654
150811,LIMA,HUAURA,SAYAN,3.65,0.0365,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.625259,5,1379.419827,76.007109,7.928808,0.625259
040602,AREQUIPA,CONDESUYOS,ANDARAY,42.86,0.4286,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.737918,5,0.625009,5,1396.046365,76.282101,8.088573,0.625009
150506,LIMA,CAÑETE,COAYLLO,20.69,0.2069,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.285942,2,0.623068,5,1164.06684,82.785987,6.942159,0.623068
140120,LAMBAYEQUE,CHICLAYO,TUMAN,0.0,0.0,100.0,0.0,0.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.5,0.384615,2,0.622543,5,1068.721311,81.229165,8.985275,0.622543
200104,PIURA,PIURA,CASTILLA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.622081,5,1028.915689,80.201558,10.023777,0.622081
100111,HUANUCO,HUANUCO,PILLCO MARCA,3.57,0.0357,0.0,100.0,1.0,0.0,100.0,1.0,4,1,0.2,1.0,0.0,100.0,1.0,0.8,0.621975,4,0.621616,5,1100.92959,73.834452,9.834239,0.621616
120801,JUNIN,YAULI,LA OROYA,38.89,0.3889,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.214744,1,0.621171,5,1128.403546,75.515085,10.049672,0.621171
040413,AREQUIPA,CASTILLA,URACA,2.08,0.0208,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.580523,3,0.620866,5,1263.672462,77.743013,8.699583,0.620866
190113,PASCO,PASCO,YANACANCHA,4.88,0.0488,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.585369,3,0.619342,5,957.316898,76.39018,11.494439,0.619342
040206,AREQUIPA,CAMANA,OCOÑA,30.0,0.3,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,1.0,0.0,100.0,1.0,0.85,0.712692,5,0.619301,5,1102.13981,82.694082,8.707696,0.619301
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.618851,5,1072.756007,78.51938,9.327574,0.618851
150401,LIMA,CANTA,CANTA,6.14,0.0614,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.27419,2,0.618661,5,1142.116767,76.684849,10.129689,0.618661
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,47.15,0.4715,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.658529,4,0.618412,5,1672.724317,61.622119,8.232901,0.618412
130107,LA LIBERTAD,TRUJILLO,MOCHE,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.618325,5,1128.599123,78.455771,9.474157,0.618325
110401,ICA,PALPA,PALPA,4.08,0.0408,0.0,100.0,1.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.5,0.389323,2,0.61819,5,966.619942,81.111215,9.588459,0.61819
100102,HUANUCO,HUANUCO,AMARILIS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.730769,5,0.618044,5,1095.641521,74.03039,10.109576,0.618044
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.617684,5,928.489434,80.025836,10.596907,0.617684
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.617581,5,1088.009942,78.680587,9.276913,0.617581
180201,MOQUEGUA,GENERAL SANCHEZ CERRO,OMATE,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.269231,1,0.61707,5,982.361594,78.42096,10.440257,0.61707
040105,AREQUIPA,AREQUIPA,CHARACATO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.616647,5,1006.410372,77.77225,10.140372,0.616647
040703,AREQUIPA,ISLAY,DEAN VALDIVIA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.616391,5,1182.892299,77.651503,8.361097,0.616391
110106,ICA,ICA,PARCONA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.616344,5,933.363605,80.796568,10.47811,0.616344
151018,LIMA,YAUYOS,LARAOS,63.33,0.6333,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,0.0,,100.0,1.0,0.4,0.366151,2,0.615805,5,1196.509186,76.62723,10.20813,0.615805
110113,ICA,ICA,TATE,0.0,0.0,0.0,100.0,1.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.6,0.461538,2,0.615177,5,1017.090785,78.106504,10.108134,0.615177
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.613852,5,1095.68906,80.848262,9.143362,0.613852
021801,ANCASH,SANTA,CHIMBOTE,10.0,0.1,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.594231,3,0.613828,5,1055.782917,78.846957,9.438856,0.613828
130203,LA LIBERTAD,ASCOPE,CHOCOPE,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.613755,5,1053.656462,77.488039,9.288784,0.613755
090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,20.45,0.2045,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.204106,1,0.611558,5,1091.214473,69.471511,10.846606,0.611558
040108,AREQUIPA,AREQUIPA,LA JOYA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.610548,5,1158.54309,78.106531,8.411557,0.610548
150203,LIMA,BARRANCA,PATIVILCA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.609,5,1106.793701,83.279899,7.753898,0.609
040121,AREQUIPA,AREQUIPA,SANTA RITA DE SIGUAS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.730769,5,0.608449,5,1243.986901,75.90495,8.260115,0.608449
120101,JUNIN,HUANCAYO,HUANCAYO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.608341,5,1046.538533,71.669826,11.052432,0.608341
040520,AREQUIPA,CAYLLOMA,MAJES,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.607784,5,1135.515901,76.530721,8.773678,0.607784
190109,PASCO,PASCO,SIMON BOLIVAR,35.02,0.3502,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.637535,4,0.607204,5,970.515298,75.638126,10.386442,0.607204
060101,CAJAMARCA,CAJAMARCA,CAJAMARCA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.576923,2,0.607018,5,1117.141592,73.192247,9.490387,0.607018
040706,AREQUIPA,ISLAY,PUNTA DE BOMBON,25.0,0.25,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.620192,4,0.606402,5,1096.758695,77.827378,8.303531,0.606402
150604,LIMA,HUARAL,AUCALLAMA,3.95,0.0395,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.606012,5,1269.987961,79.105802,7.172096,0.606012
150812,LIMA,HUAURA,VEGUETA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.192308,1,0.605898,5,1216.001808,75.860099,8.328202,0.605898
110201,ICA,CHINCHA,CHINCHA ALTA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.605573,5,938.908292,80.582138,10.391391,0.605573
110108,ICA,ICA,SALAS,0.46,0.0046,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.577719,3,0.605316,5,1064.942615,78.888483,9.133325,0.605316
040115,AREQUIPA,AREQUIPA,QUEQUEÑA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.653846,4,0.603549,5,1001.184142,76.577085,9.867103,0.603549
230102,TACNA,TACNA,ALTO DE LA ALIANZA,10.0,0.1,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.594231,3,0.603256,5,964.814369,77.720758,10.047532,0.603256
020101,ANCASH,HUARAZ,HUARAZ,8.33,0.0833,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.59134,3,0.603079,5,1025.006308,74.32153,10.264927,0.603079
150503,LIMA,CAÑETE,CALANGO,48.84,0.4884,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,1.0,100.0,0.0,0.0,0.15,0.132291,1,0.602966,5,1069.292627,78.915581,7.977907,0.602966
240101,TUMBES,TUMBES,TUMBES,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.730769,5,0.602511,5,998.971659,77.637582,9.791503,0.602511
110203,ICA,CHINCHA,CHAVIN,30.65,0.3065,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.293987,2,0.602497,5,1136.753532,78.425984,10.468913,0.602497
040401,AREQUIPA,CASTILLA,APLAO,4.44,0.0444,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.584608,3,0.602458,5,1171.985128,74.850241,8.997712,0.602458
120806,JUNIN,YAULI,PACCHA,50.0,0.5,0.0,100.0,1.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.6,0.530769,2,0.60201,5,1068.313199,75.795737,9.146056,0.60201
110107,ICA,ICA,PUEBLO NUEVO,0.0,0.0,0.0,100.0,1.0,75.0,25.0,0.25,1,4,0.8,1.0,100.0,0.0,0.0,0.5125,0.394231,2,0.601739,5,958.033377,78.042802,10.310077,0.601739
180209,MOQUEGUA,GENERAL SANCHEZ CERRO,QUINISTAQUILLAS,17.24,0.1724,100.0,0.0,0.0,100.0,0.0,0.0,2,3,0.6,1.0,100.0,0.0,0.0,0.15,0.121352,1,0.60081,5,1103.401325,80.157764,9.358988,0.60081
040128,AREQUIPA,AREQUIPA,YURA,35.29,0.3529,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,1.0,0.0,100.0,1.0,0.75,0.638002,4,0.600506,5,996.014121,78.217042,8.994743,0.600506
030101,APURIMAC,ABANCAY,ABANCAY,7.41,0.0741,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.196583,1,0.600375,5,969.922049,73.999326,10.589095,0.600375
070106,CALLAO,CALLAO,VENTANILLA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.600316,5,995.664619,79.164047,9.57195,0.600316
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,7.58,0.0758,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,1.0,100.0,0.0,0.0,0.0,0.0,1,0.600015,5,1261.389054,76.384234,7.461641,0.600015
200115,PIURA,PIURA,VEINTISEIS DE OCTUBRE,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.599746,5,976.316983,78.407939,9.714064,0.599746
150124,LIMA,LIMA,PUCUSANA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.59894,5,1062.346355,77.007445,9.320308,0.59894
110301,ICA,NASCA,NASCA,11.97,0.1197,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.199213,1,0.598885,5,936.274503,79.751383,10.078643,0.598885
110210,ICA,CHINCHA,SUNAMPE,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.598768,5,957.188317,81.761162,9.529645,0.598768
110402,ICA,PALPA,LLIPATA,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,3,2,0.4,0.0,,100.0,1.0,0.35,0.269231,1,0.597917,5,907.599183,80.760497,8.78542,0.597917
170303,MADRE DE DIOS,TAHUAMANU,TAHUAMANU,60.0,0.6,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.680769,4,0.597618,5,1251.942824,82.267218,7.809538,0.597618
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.596859,5,898.76336,81.564791,9.724446,0.596859
110403,ICA,PALPA,RIO GRANDE,33.33,0.3333,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.719224,5,0.596432,5,912.172933,80.821058,8.82333,0.596432
220801,SAN MARTIN,RIOJA,RIOJA,3.7,0.037,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.583327,3,0.596333,5,1232.73042,73.8096,8.251886,0.596333
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.596157,5,1010.620438,78.861066,9.291972,0.596157
081301,CUSCO,URUBAMBA,URUBAMBA,2.5,0.025,100.0,0.0,0.0,100.0,0.0,0.0,5,0,0.0,0.0,,100.0,1.0,0.25,0.19375,1,0.596123,5,1024.51534,78.530359,9.019506,0.596123
021101,ANCASH,HUARMEY,HUARMEY,2.04,0.0204,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.580454,3,0.59433,5,1004.185629,79.512742,9.093809,0.59433
110211,ICA,CHINCHA,TAMBO DE MORA,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,1,4,0.8,0.0,,100.0,1.0,0.95,0.730769,5,0.593545,5,978.918294,79.822706,9.55443,0.593545
240103,TUMBES,TUMBES,LA CRUZ,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.593397,5,1035.567875,76.159366,9.05807,0.593397
130106,LA LIBERTAD,TRUJILLO,LAREDO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.592958,5,1043.418214,80.241509,8.518305,0.592958
110305,ICA,NASCA,VISTA ALEGRE,21.88,0.2188,0.0,100.0,1.0,66.67,33.33,0.3333,5,0,0.0,0.0,,100.0,1.0,0.583325,0.478165,2,0.592484,5,910.651409,81.72521,9.434074,0.592484
110207,ICA,CHINCHA,PUEBLO NUEVO,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.59247,5,913.781946,81.160315,10.029023,0.59247
220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,18.18,0.1818,0.0,100.0,1.0,0.0,100.0,1.0,3,2,0.4,0.0,,100.0,1.0,0.85,0.689507,4,0.592229,5,1146.168364,72.594772,8.909919,0.592229
200704,PIURA,TALARA,LOBITOS,0.0,0.0,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.576923,2,0.592187,5,1020.618965,77.535131,9.316531,0.592187
200701,PIURA,TALARA,PARIÑAS,37.5,0.375,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.641827,4,0.590115,5,1000.689242,76.980523,9.709338,0.590115
170203,MADRE DE DIOS,MANU,MADRE DE DIOS,25.71,0.2571,0.0,100.0,1.0,0.0,100.0,1.0,5,0,0.0,0.0,,100.0,1.0,0.75,0.621421,4,0.589623,5,1184.429542,75.01665,8.220913,0.589623
